Date_of_usage,Azure_region,Service_Type,Demand_units,Capacity_allocated,Cost_USD,Service_availability,Market_Trend_Index,Holiday_Flag,lag_1,lag_2,rolling_mean_3,usage_spike
2024-03-05,India South,Storage,434,474,22.03,97.96,1.05,0,195.0,212.0,280.3333333333333,0
2024-03-06,India South,Storage,71,81,3.59,99.89,0.97,0,434.0,195.0,233.33333333333334,0
2024-03-06,India South,Storage,159,198,7.95,98.12,1.2,0,71.0,434.0,221.33333333333334,0
2024-03-07,India South,Storage,291,312,28.82,97.58,0.95,1,159.0,71.0,173.66666666666666,0
2024-03-07,India South,Storage,342,413,25.53,99.26,1.21,0,291.0,159.0,264.0,0
2024-03-07,India South,Storage,258,294,15.32,98.89,1.32,0,342.0,291.0,297.0,0
2024-03-07,India South,Storage,193,225,10.1,99.9,1.28,0,258.0,342.0,264.3333333333333,0
2024-03-08,India South,Storage,60,64,3.71,98.76,0.94,0,193.0,258.0,170.33333333333334,0
2024-03-08,India South,Storage,492,599,39.71,97.89,1.48,1,60.0,193.0,248.33333333333334,1
2024-03-08,India South,Storage,616,667,52.4,99.34,1.44,0,492.0,60.0,389.3333333333333,1
2024-03-09,India South,Storage,153,168,14.07,98.04,1.14,0,616.0,492.0,420.3333333333333,0
2024-03-09,India South,Storage,480,578,29.61,99.87,1.09,0,153.0,616.0,416.3333333333333,1
2024-03-09,India South,Storage,71,77,4.83,99.18,1.0,1,480.0,153.0,234.66666666666666,0
2024-03-09,India South,Storage,242,295,12.45,99.73,0.89,0,71.0,480.0,264.3333333333333,0
2024-03-09,India South,Storage,482,513,30.92,99.83,1.4,0,242.0,71.0,265.0,1
2024-03-09,India South,Storage,218,241,17.47,97.13,1.22,0,482.0,242.0,314.0,0
2024-03-09,India South,Storage,475,588,44.32,99.14,1.38,1,218.0,482.0,391.6666666666667,1
2024-03-09,India South,Storage,192,223,10.82,98.6,1.44,0,475.0,218.0,295.0,0
2024-03-10,India South,Storage,301,319,27.48,98.89,1.47,0,192.0,475.0,322.6666666666667,0
2024-03-10,India South,Storage,128,146,8.48,98.81,0.87,0,301.0,192.0,207.0,0
2024-03-10,India South,Storage,68,75,3.87,98.69,1.02,0,128.0,301.0,165.66666666666666,0
2024-03-10,India South,Storage,354,379,19.26,99.75,0.97,0,68.0,128.0,183.33333333333334,0
2024-03-11,India South,Storage,287,301,19.05,98.67,1.0,0,354.0,68.0,236.33333333333334,0
2024-03-11,India South,Storage,214,244,15.3,99.3,1.04,0,287.0,354.0,285.0,0
2024-03-11,India South,Storage,525,602,43.33,99.62,1.22,0,214.0,287.0,342.0,1
2024-03-11,India South,Storage,206,255,12.62,99.78,1.3,0,525.0,214.0,315.0,0
2024-03-11,India South,Storage,155,190,14.66,97.74,1.36,0,206.0,525.0,295.3333333333333,0
2024-03-11,India South,Storage,190,235,13.76,98.38,1.36,0,155.0,206.0,183.66666666666666,0
2024-03-11,India South,Storage,342,398,23.77,98.57,1.25,0,190.0,155.0,229.0,0
2024-03-12,India South,Storage,386,466,24.33,99.37,0.96,0,342.0,190.0,306.0,0
2024-03-12,India South,Storage,69,77,5.04,97.14,1.38,0,386.0,342.0,265.6666666666667,0
2024-03-12,India South,Storage,163,198,9.22,97.95,1.07,0,69.0,386.0,206.0,0
2024-03-12,India South,Storage,238,287,12.63,97.08,1.15,0,163.0,69.0,156.66666666666666,0
2024-03-13,India South,Storage,54,66,4.64,99.72,0.82,0,238.0,163.0,151.66666666666666,0
2024-03-13,India South,Storage,620,665,41.42,98.54,1.41,0,54.0,238.0,304.0,1
2024-03-13,India South,Storage,85,96,4.47,98.78,1.1,0,620.0,54.0,253.0,0
2024-03-13,India South,Storage,117,132,11.19,97.51,1.11,0,85.0,620.0,274.0,0
2024-03-14,India South,Storage,75,83,6.28,98.77,0.95,0,117.0,85.0,92.33333333333333,0
2024-03-14,India South,Storage,246,302,14.64,99.73,1.0,0,75.0,117.0,146.0,0
2024-03-14,India South,Storage,101,123,8.02,97.01,0.83,0,246.0,75.0,140.66666666666666,0
2024-03-14,India South,Storage,273,330,24.8,98.83,1.31,0,101.0,246.0,206.66666666666666,0
2024-03-14,India South,Storage,555,659,40.79,98.79,1.28,0,273.0,101.0,309.6666666666667,1
2024-03-15,India South,Storage,373,424,28.84,97.92,1.46,1,555.0,273.0,400.3333333333333,0
2024-03-15,India South,Storage,264,322,19.21,98.53,0.81,0,373.0,555.0,397.3333333333333,0
2024-03-16,India South,Storage,293,323,19.83,97.21,1.46,0,264.0,373.0,310.0,0
2024-03-16,India South,Storage,344,417,17.96,98.07,1.06,0,293.0,264.0,300.3333333333333,0
2024-03-16,India South,Storage,117,145,10.86,98.12,1.29,0,344.0,293.0,251.33333333333334,0
2024-03-16,India South,Storage,340,385,29.23,97.01,0.86,0,117.0,344.0,267.0,0
2024-03-16,India South,Storage,107,118,8.63,99.82,0.99,0,340.0,117.0,188.0,0
2024-03-17,India South,Storage,421,458,27.33,98.37,0.86,0,107.0,340.0,289.3333333333333,0
2024-03-17,India South,Storage,410,468,35.63,99.21,1.36,0,421.0,107.0,312.6666666666667,0
2024-03-17,India South,Storage,441,485,24.97,99.22,1.35,0,410.0,421.0,424.0,0
2024-03-17,India South,Storage,583,714,46.94,99.26,1.37,0,441.0,410.0,478.0,1
2024-03-17,India South,Storage,436,494,29.5,98.17,1.16,0,583.0,441.0,486.6666666666667,0
2024-03-18,India South,Storage,218,268,13.3,97.94,1.31,0,436.0,583.0,412.3333333333333,0
2024-03-18,India South,Storage,257,310,14.2,97.48,0.84,0,218.0,436.0,303.6666666666667,0
2024-03-18,India South,Storage,83,98,6.85,97.33,1.16,0,257.0,218.0,186.0,0
2024-03-18,India South,Storage,351,432,26.21,97.27,1.03,0,83.0,257.0,230.33333333333334,0
2024-03-18,India South,Storage,462,520,31.75,98.9,1.39,0,351.0,83.0,298.6666666666667,0
2024-03-18,India South,Storage,71,81,6.34,97.82,1.18,0,462.0,351.0,294.6666666666667,0
2024-03-19,India South,Storage,253,296,23.11,97.65,1.08,1,71.0,462.0,262.0,0
2024-03-19,India South,Storage,453,543,30.56,97.62,1.39,0,253.0,71.0,259.0,0
2024-03-19,India South,Storage,341,405,28.23,98.89,1.02,0,453.0,253.0,349.0,0
2024-03-19,India South,Storage,197,223,18.27,98.01,1.43,0,341.0,453.0,330.3333333333333,0
2024-03-19,India South,Storage,234,281,13.26,97.69,0.83,0,197.0,341.0,257.3333333333333,0
2024-03-19,India South,Storage,529,579,36.25,97.64,1.08,0,234.0,197.0,320.0,1
2024-03-20,India South,Storage,211,232,14.32,99.59,1.02,0,529.0,234.0,324.6666666666667,0
2024-03-21,India South,Storage,197,226,11.29,98.57,1.29,0,211.0,529.0,312.3333333333333,0
2024-03-21,India South,Storage,223,250,18.44,98.51,0.97,0,197.0,211.0,210.33333333333334,0
2024-03-21,India South,Storage,627,712,52.62,98.78,1.3,0,223.0,197.0,349.0,1
2024-03-21,India South,Storage,59,63,3.43,97.87,1.33,1,627.0,223.0,303.0,0
2024-03-21,India South,Storage,684,743,55.72,97.99,1.44,0,59.0,627.0,456.6666666666667,1
2024-03-21,India South,Storage,82,98,5.41,98.05,1.01,0,684.0,59.0,275.0,0
2024-03-21,India South,Storage,500,602,49.31,97.08,1.22,0,82.0,684.0,422.0,1
2024-03-21,India South,Storage,58,71,4.9,98.91,1.02,0,500.0,82.0,213.33333333333334,0
2024-03-22,India South,Storage,192,230,13.56,98.68,1.0,0,58.0,500.0,250.0,0
2024-03-22,India South,Storage,162,192,13.82,98.77,1.49,0,192.0,58.0,137.33333333333334,0
2024-03-22,India South,Storage,411,492,33.06,98.88,1.22,0,162.0,192.0,255.0,0
2024-03-23,India South,Storage,442,484,40.77,99.14,0.99,0,411.0,162.0,338.3333333333333,0
2024-03-23,India South,Storage,333,393,19.31,99.27,1.23,0,442.0,411.0,395.3333333333333,0
2024-03-23,India South,Storage,672,725,53.41,97.12,1.37,0,333.0,442.0,482.3333333333333,1
2024-03-23,India South,Storage,141,169,9.65,97.08,0.97,0,672.0,333.0,382.0,0
2024-03-23,India South,Storage,199,223,10.51,99.9,0.93,0,141.0,672.0,337.3333333333333,0
2024-03-23,India South,Storage,492,575,32.65,99.72,1.47,0,199.0,141.0,277.3333333333333,1
2024-03-23,India South,Storage,199,227,18.33,99.68,1.33,0,492.0,199.0,296.6666666666667,0
2024-03-23,India South,Storage,145,165,12.79,99.28,0.89,0,199.0,492.0,278.6666666666667,0
2024-03-23,India South,Storage,416,502,27.9,98.54,0.91,0,145.0,199.0,253.33333333333334,0
2024-03-23,India South,Storage,328,364,17.02,99.09,1.44,0,416.0,145.0,296.3333333333333,0
2024-03-23,India South,Storage,491,558,40.04,99.04,1.24,0,328.0,416.0,411.6666666666667,1
2024-03-23,India South,Storage,731,785,57.23,98.74,1.49,0,491.0,328.0,516.6666666666666,1
2024-03-24,India South,Storage,114,135,7.51,98.89,0.82,0,731.0,491.0,445.3333333333333,0
2024-03-24,India South,Storage,323,365,32.14,97.33,0.85,1,114.0,731.0,389.3333333333333,0
2024-03-24,India South,Storage,84,99,8.17,97.97,1.3,0,323.0,114.0,173.66666666666666,0
2024-03-25,India South,Storage,184,196,14.95,97.78,1.19,0,84.0,323.0,197.0,0
2024-03-25,India South,Storage,426,525,27.1,98.26,1.14,0,184.0,84.0,231.33333333333334,0
2024-03-25,India South,Storage,395,415,30.16,98.15,1.46,0,426.0,184.0,335.0,0
2024-03-25,India South,Storage,261,289,23.72,99.83,1.45,0,395.0,426.0,360.6666666666667,0
2024-03-25,India South,Storage,315,349,30.19,98.04,1.5,1,261.0,395.0,323.6666666666667,0
2024-03-25,India South,Storage,375,455,28.93,99.24,1.05,0,315.0,261.0,317.0,0
2024-03-25,India South,Storage,245,267,21.61,99.7,0.86,0,375.0,315.0,311.6666666666667,0
2024-03-26,India South,Storage,214,247,19.04,97.45,0.88,0,245.0,375.0,278.0,0
2024-03-26,India South,Storage,379,422,22.41,97.18,0.99,1,214.0,245.0,279.3333333333333,0
2024-03-26,India South,Storage,201,216,14.89,98.35,1.1,0,379.0,214.0,264.6666666666667,0
2024-03-26,India South,Storage,76,91,5.46,97.14,1.2,0,201.0,379.0,218.66666666666666,0
2024-03-27,India South,Storage,295,332,16.6,97.25,1.02,0,76.0,201.0,190.66666666666666,0
2024-03-27,India South,Storage,510,604,29.9,99.49,1.32,0,295.0,76.0,293.6666666666667,1
2024-03-27,India South,Storage,384,470,35.27,98.8,1.33,1,510.0,295.0,396.3333333333333,0
2024-03-27,India South,Storage,280,312,14.78,97.19,0.99,0,384.0,510.0,391.3333333333333,0
2024-03-27,India South,Storage,199,224,12.14,97.26,1.2,0,280.0,384.0,287.6666666666667,0
2024-03-27,India South,Storage,170,182,16.9,97.05,1.47,0,199.0,280.0,216.33333333333334,0
2024-03-28,India South,Storage,99,116,9.19,97.87,1.15,1,170.0,199.0,156.0,0
2024-03-28,India South,Storage,446,554,37.32,98.1,1.46,0,99.0,170.0,238.33333333333334,0
2024-03-28,India South,Storage,391,462,35.76,98.66,1.1,1,446.0,99.0,312.0,0
2024-03-28,India South,Storage,43,51,3.74,97.33,0.86,0,391.0,446.0,293.3333333333333,0
2024-03-28,India South,Storage,389,452,26.61,99.39,1.07,0,43.0,391.0,274.3333333333333,0
2024-03-28,India South,Storage,487,576,27.29,99.01,1.21,0,389.0,43.0,306.3333333333333,1
2024-03-29,India South,Storage,43,45,3.11,97.16,0.84,0,487.0,389.0,306.3333333333333,0
2024-03-29,India South,Storage,616,756,47.59,99.94,1.38,0,43.0,487.0,382.0,1
2024-03-29,India South,Storage,37,45,2.61,97.98,0.85,1,616.0,43.0,232.0,0
2024-03-29,India South,Storage,94,101,9.4,99.95,0.92,0,37.0,616.0,249.0,0
2024-03-29,India South,Storage,425,485,32.57,98.51,1.17,0,94.0,37.0,185.33333333333334,0
2024-03-30,India South,Storage,149,175,8.99,97.03,1.07,0,425.0,94.0,222.66666666666666,0
2024-03-30,India South,Storage,320,361,21.74,97.67,1.09,0,149.0,425.0,298.0,0
2024-03-30,India South,Storage,383,456,24.99,97.14,1.16,0,320.0,149.0,284.0,0
2024-03-30,India South,Storage,250,280,13.04,99.21,1.03,0,383.0,320.0,317.6666666666667,0
2024-03-31,India South,Storage,180,209,17.14,97.07,1.38,0,250.0,383.0,271.0,0
2024-03-31,India South,Storage,546,581,33.38,98.7,1.4,0,180.0,250.0,325.3333333333333,1
2024-03-31,India South,Storage,403,463,37.62,99.54,1.18,1,546.0,180.0,376.3333333333333,0
2024-03-31,India South,Storage,217,264,13.92,98.93,0.89,0,403.0,546.0,388.6666666666667,0
2024-03-31,India South,Storage,352,407,21.9,99.78,1.19,0,217.0,403.0,324.0,0
2024-03-31,India South,Storage,181,224,12.71,98.93,1.42,0,352.0,217.0,250.0,0
2024-03-31,India South,Storage,320,382,25.17,99.14,1.03,0,181.0,352.0,284.3333333333333,0
2024-03-31,India South,Storage,292,342,26.31,99.97,1.1,0,320.0,181.0,264.3333333333333,0
2024-03-31,India South,Storage,248,280,18.86,98.95,0.89,0,292.0,320.0,286.6666666666667,0
2024-03-31,India South,Storage,307,343,21.06,97.28,1.11,1,248.0,292.0,282.3333333333333,0
2024-03-31,India South,Storage,384,474,37.52,97.03,1.32,0,307.0,248.0,313.0,0
2024-03-31,India South,Storage,134,154,12.19,97.13,1.31,0,384.0,307.0,275.0,0
2024-04-01,India South,Storage,309,327,27.62,99.87,1.11,0,134.0,384.0,275.6666666666667,0
2024-04-01,India South,Storage,254,301,14.21,98.78,1.37,0,309.0,134.0,232.33333333333334,0
2024-04-01,India South,Storage,116,143,9.42,98.66,1.15,0,254.0,309.0,226.33333333333334,0
2024-04-01,India South,Storage,71,83,3.94,97.36,1.33,1,116.0,254.0,147.0,0
2024-04-01,India South,Storage,460,515,27.45,99.31,0.95,0,71.0,116.0,215.66666666666666,0
2024-04-01,India South,Storage,98,109,8.75,99.56,0.84,0,460.0,71.0,209.66666666666666,0
2024-04-01,India South,Storage,83,96,7.95,98.95,1.3,0,98.0,460.0,213.66666666666666,0
2024-04-01,India South,Storage,288,328,16.06,99.96,1.3,0,83.0,98.0,156.33333333333334,0
2024-04-01,India South,Storage,461,538,27.89,98.24,0.96,0,288.0,83.0,277.3333333333333,0
2024-04-01,India South,Storage,333,407,19.18,97.12,0.86,0,461.0,288.0,360.6666666666667,0
2024-04-01,India South,Storage,503,573,28.56,99.94,1.31,0,333.0,461.0,432.3333333333333,1
2024-04-01,India South,Storage,429,526,22.14,99.95,0.96,0,503.0,333.0,421.6666666666667,0
2024-04-01,India South,Storage,223,235,15.19,97.52,1.17,0,429.0,503.0,385.0,0
2024-04-01,India South,Storage,133,165,9.62,99.17,0.9,0,223.0,429.0,261.6666666666667,0
2024-04-02,India South,Storage,389,453,29.12,97.37,1.28,0,133.0,223.0,248.33333333333334,0
2024-04-02,India South,Storage,269,318,23.62,97.8,1.39,0,389.0,133.0,263.6666666666667,0
2024-04-02,India South,Storage,191,209,16.5,98.08,1.17,0,269.0,389.0,283.0,0
2024-04-02,India South,Storage,97,102,8.36,98.48,0.87,0,191.0,269.0,185.66666666666666,0
2024-04-03,India South,Storage,80,99,6.45,98.99,1.1,0,97.0,191.0,122.66666666666667,0
2024-04-03,India South,Storage,408,473,24.86,98.54,0.97,0,80.0,97.0,195.0,0
2024-04-03,India South,Storage,471,571,35.21,98.52,1.07,0,408.0,80.0,319.6666666666667,1
2024-04-03,India South,Storage,312,339,25.16,97.78,1.17,0,471.0,408.0,397.0,0
2024-04-04,India South,Storage,190,211,17.02,98.09,1.16,0,312.0,471.0,324.3333333333333,0
2024-04-04,India South,Storage,222,273,21.87,99.62,0.9,0,190.0,312.0,241.33333333333334,0
2024-04-04,India South,Storage,286,321,17.31,99.79,0.83,0,222.0,190.0,232.66666666666666,0
2024-04-04,India South,Storage,394,467,26.43,99.17,1.43,0,286.0,222.0,300.6666666666667,0
2024-04-04,India South,Storage,111,122,11.06,99.71,1.48,0,394.0,286.0,263.6666666666667,0
2024-04-04,India South,Storage,273,322,20.28,97.36,1.34,0,111.0,394.0,259.3333333333333,0
2024-04-04,India South,Storage,91,105,4.68,97.94,1.4,0,273.0,111.0,158.33333333333334,0
2024-04-05,India South,Storage,431,530,38.61,97.34,1.41,0,91.0,273.0,265.0,0
2024-04-05,India South,Storage,425,523,40.23,97.48,1.38,0,431.0,91.0,315.6666666666667,0
2024-04-05,India South,Storage,188,230,15.01,98.62,1.15,0,425.0,431.0,348.0,0
2024-04-05,India South,Storage,228,276,22.64,98.83,1.37,0,188.0,425.0,280.3333333333333,0
2024-04-05,India South,Storage,142,173,13.49,99.76,0.9,0,228.0,188.0,186.0,0
2024-04-05,India South,Storage,332,380,31.8,97.82,0.9,0,142.0,228.0,234.0,0
2024-04-06,India South,Storage,298,367,20.14,99.49,0.98,0,332.0,142.0,257.3333333333333,0
2024-04-06,India South,Storage,151,187,11.48,97.23,0.82,0,298.0,332.0,260.3333333333333,0
2024-04-06,India South,Storage,574,687,34.24,99.79,1.47,0,151.0,298.0,341.0,1
2024-04-06,India South,Storage,197,219,15.91,98.49,0.86,0,574.0,151.0,307.3333333333333,0
2024-04-06,India South,Storage,239,254,12.19,99.02,1.26,0,197.0,574.0,336.6666666666667,0
2024-04-06,India South,Storage,215,268,14.5,98.81,1.42,0,239.0,197.0,217.0,0
2024-04-07,India South,Storage,482,517,33.8,99.92,1.28,0,215.0,239.0,312.0,1
2024-04-07,India South,Storage,558,689,49.5,98.19,1.26,0,482.0,215.0,418.3333333333333,1
2024-04-08,India South,Storage,432,473,39.69,98.96,1.05,0,558.0,482.0,490.6666666666667,0
2024-04-08,India South,Storage,354,372,19.02,99.28,1.14,0,432.0,558.0,448.0,0
2024-04-08,India South,Storage,415,515,41.4,99.33,0.97,0,354.0,432.0,400.3333333333333,0
2024-04-08,India South,Storage,183,196,10.84,99.04,1.21,0,415.0,354.0,317.3333333333333,0
2024-04-09,India South,Storage,154,187,9.82,97.58,1.02,0,183.0,415.0,250.66666666666666,0
2024-04-09,India South,Storage,315,342,18.91,99.6,1.01,0,154.0,183.0,217.33333333333334,0
2024-04-09,India South,Storage,172,196,8.63,97.81,1.31,0,315.0,154.0,213.66666666666666,0
2024-04-09,India South,Storage,651,714,54.21,97.1,1.41,0,172.0,315.0,379.3333333333333,1
2024-04-09,India South,Storage,62,69,3.23,99.87,0.86,0,651.0,172.0,295.0,0
2024-04-09,India South,Storage,283,343,24.92,99.44,1.46,0,62.0,651.0,332.0,0
2024-04-09,India South,Storage,103,124,9.25,97.71,0.95,0,283.0,62.0,149.33333333333334,0
2024-04-09,India South,Storage,399,440,38.32,97.01,0.98,0,103.0,283.0,261.6666666666667,0
2024-04-09,India South,Storage,631,776,36.95,98.68,1.41,0,399.0,103.0,377.6666666666667,1
2024-04-10,India South,Storage,586,647,57.42,97.36,1.36,0,631.0,399.0,538.6666666666666,1
2024-04-10,India South,Storage,224,255,11.3,99.86,1.01,0,586.0,631.0,480.3333333333333,0
2024-04-11,India South,Storage,135,150,10.1,99.95,1.17,1,224.0,586.0,315.0,0
2024-04-11,India South,Storage,216,259,20.23,99.69,1.0,0,135.0,224.0,191.66666666666666,0
2024-04-11,India South,Storage,319,366,20.39,98.55,0.81,0,216.0,135.0,223.33333333333334,0
2024-04-11,India South,Storage,179,216,14.29,98.49,1.19,0,319.0,216.0,238.0,0
2024-04-11,India South,Storage,128,143,9.76,98.65,1.34,0,179.0,319.0,208.66666666666666,0
2024-04-11,India South,Storage,165,206,14.4,97.38,1.49,0,128.0,179.0,157.33333333333334,0
2024-04-11,India South,Storage,198,238,12.77,98.78,1.46,0,165.0,128.0,163.66666666666666,0
2024-04-12,India South,Storage,329,407,24.59,98.7,1.39,0,198.0,165.0,230.66666666666666,0
2024-04-12,India South,Storage,262,320,21.6,99.5,0.92,0,329.0,198.0,263.0,0
2024-04-12,India South,Storage,575,708,47.25,99.18,1.21,0,262.0,329.0,388.6666666666667,1
2024-04-12,India South,Storage,463,514,25.89,97.18,1.04,0,575.0,262.0,433.3333333333333,0
2024-04-12,India South,Storage,217,228,21.46,99.64,1.32,0,463.0,575.0,418.3333333333333,0
2024-04-13,India South,Storage,129,144,11.22,99.77,1.14,0,217.0,463.0,269.6666666666667,0
2024-04-13,India South,Storage,371,393,19.45,97.91,1.43,0,129.0,217.0,239.0,0
2024-04-13,India South,Storage,346,430,17.88,99.02,1.48,1,371.0,129.0,282.0,0
2024-04-13,India South,Storage,350,378,28.51,97.38,0.9,0,346.0,371.0,355.6666666666667,0
2024-04-13,India South,Storage,494,598,37.71,98.4,1.16,0,350.0,346.0,396.6666666666667,1
2024-04-14,India South,Storage,549,638,49.02,99.9,1.43,0,494.0,350.0,464.3333333333333,1
2024-04-14,India South,Storage,279,318,21.65,97.75,0.91,0,549.0,494.0,440.6666666666667,0
2024-04-14,India South,Storage,158,182,10.07,97.42,0.98,0,279.0,549.0,328.6666666666667,0
2024-04-14,India South,Storage,294,311,26.61,97.87,0.98,0,158.0,279.0,243.66666666666666,0
2024-04-15,India South,Storage,330,378,17.53,98.75,1.3,0,294.0,158.0,260.6666666666667,0
2024-04-15,India South,Storage,256,319,20.07,99.84,1.18,0,330.0,294.0,293.3333333333333,0
2024-04-15,India South,Storage,490,560,39.23,97.82,1.08,0,256.0,330.0,358.6666666666667,1
2024-04-16,India South,Storage,153,176,7.68,98.54,0.89,0,490.0,256.0,299.6666666666667,0
2024-04-16,India South,Storage,329,388,18.27,99.33,0.81,0,153.0,490.0,324.0,0
2024-04-16,India South,Storage,84,100,5.86,98.12,1.1,0,329.0,153.0,188.66666666666666,0
2024-04-16,India South,Storage,246,302,16.08,98.29,0.96,0,84.0,329.0,219.66666666666666,0
2024-04-16,India South,Storage,373,426,28.69,98.82,1.21,0,246.0,84.0,234.33333333333334,0
2024-04-17,India South,Storage,267,308,26.55,98.04,0.97,0,373.0,246.0,295.3333333333333,0
2024-04-17,India South,Storage,163,173,15.51,97.91,1.28,0,267.0,373.0,267.6666666666667,0
2024-04-17,India South,Storage,572,674,32.88,99.78,1.21,0,163.0,267.0,334.0,1
2024-04-18,India South,Storage,262,307,14.4,97.73,0.94,0,572.0,163.0,332.3333333333333,0
2024-04-18,India South,Storage,375,455,23.19,97.95,0.87,0,262.0,572.0,403.0,0
2024-04-18,India South,Storage,175,198,10.25,97.88,1.49,0,375.0,262.0,270.6666666666667,0
2024-04-18,India South,Storage,729,809,67.19,98.54,1.5,0,175.0,375.0,426.3333333333333,1
2024-04-18,India South,Storage,303,336,17.84,98.0,1.17,0,729.0,175.0,402.3333333333333,0
2024-04-18,India South,Storage,300,315,21.26,98.25,0.9,0,303.0,729.0,444.0,0
2024-04-18,India South,Storage,243,260,15.93,97.73,1.17,0,300.0,303.0,282.0,0
2024-04-19,India South,Storage,431,509,31.19,98.65,1.17,1,243.0,300.0,324.6666666666667,0
2024-04-19,India South,Storage,356,415,26.54,97.49,1.22,0,431.0,243.0,343.3333333333333,0
2024-04-19,India South,Storage,272,307,23.37,97.85,0.87,0,356.0,431.0,353.0,0
2024-04-19,India South,Storage,576,645,40.4,98.45,1.4,0,272.0,356.0,401.3333333333333,1
2024-04-20,India South,Storage,655,813,42.72,97.04,1.31,0,576.0,272.0,501.0,1
2024-04-20,India South,Storage,323,361,29.98,98.63,1.36,1,655.0,576.0,518.0,0
2024-04-20,India South,Storage,275,296,19.92,97.29,1.23,1,323.0,655.0,417.6666666666667,0
2024-04-20,India South,Storage,168,196,12.88,98.35,1.21,1,275.0,323.0,255.33333333333334,0
